Time stamp,LG 14,LG 15,LG 16,LG 17,LG 18,LG 19,LG 20,dataset_id
2016-09-01 00:00:00,105.76464919969463,2600.4984616271886,59.86695664980827,1.367354302669999,208.17200540767536,6.2725031907938185,1027.1454573281487,0
2016-09-01 00:15:00,99.71281911088668,2595.6872735967313,55.6356783200438,1.317026462032377,193.34476833670277,6.257197821103181,1028.4729444656923,0
2016-09-01 00:30:00,99.74512328415493,2588.925899370487,54.55860196184753,1.4372350767242343,187.82302989901308,6.49491598194471,1031.6822091110162,0
2016-09-01 00:45:00,99.01374642251098,2585.970112855953,54.733274243855746,1.3389177886591952,188.63769209487603,6.417702117692233,1035.454763573624,0
2016-09-01 01:00:00,95.9107191110099,2583.4862881580807,54.71325746862675,1.3679026269577346,189.8069076049487,6.322294688504874,1037.0510319063774,0
2016-09-01 01:15:00,90.48515407187024,2582.2418022797624,54.82036236824247,1.4381268060360552,189.33952647481397,6.291180580059707,1037.7132469431126,0
2016-09-01 01:30:00,85.89498273758556,2581.9662418307958,54.942019702694,1.464232198165364,187.5550541788195,6.292655654239606,1037.5453145132874,0
2016-09-01 01:45:00,84.3709730365855,2582.129472332812,55.021675303370195,1.4342789510886051,184.3899878029578,6.302040813709218,1036.4943027546888,0
2016-09-01 02:00:00,85.16462300332485,2582.3620623856546,55.054348103415286,1.3805623407570984,179.08222601566285,6.311191805152769,1034.5437241307418,0
2016-09-01 02:15:00,86.72437746664968,2582.4056195800094,55.05018046726602,1.3272737472746678,166.23408105153325,6.334947506051507,1031.6519476115936,0
2016-09-01 02:30:00,88.11283937555874,2582.027319143742,55.02562761962656,1.2880931840646914,128.29687692634587,6.390546002040281,1027.7460158478996,0
2016-09-01 02:45:00,88.92656203984052,2580.998376829675,54.9963680386245,1.2650615808901406,76.39026538684897,6.47927982686923,1022.7493304926538,0
2016-09-01 03:00:00,89.08688414890867,2579.15183596703,54.97425388814243,1.2537811059411217,81.22173253759614,6.598719164595513,1016.6082040048835,0
2016-09-01 03:15:00,88.78612580899951,2576.499780407935,54.96683093420492,1.2545254255890912,131.5077440063457,6.767446630968959,1009.3097554966394,0
2016-09-01 03:30:00,88.4229179235305,2573.3529575380985,54.97809136712259,1.2748514334535725,172.46026779775562,7.0486164206963355,1000.8927822024248,0
2016-09-01 03:45:00,88.41004814847746,2570.3069214557386,55.00958230019998,1.3169749017015233,182.26088501831708,7.532597478335008,991.4532038011694,0
2016-09-01 04:00:00,88.89708610342869,2567.9475524711047,55.06145525484321,1.373768606137201,180.19713094379458,8.267822020739255,981.1452989814718,0
2016-09-01 04:15:00,89.54574352380422,2566.3907463782507,55.13322695751487,1.4404837080829775,179.73230233127586,9.206737712803108,970.1799879898736,0
2016-09-01 04:30:00,89.61874836067774,2565.156455071331,55.22420997951986,1.5191634509064116,178.66903363601128,10.196190552575953,958.8193196108164,0
2016-09-01 04:45:00,88.86219240687356,2563.695762337191,55.33374879140646,1.615301323448045,176.62849340669925,11.005276668774583,947.3676434647678,0
2016-09-01 05:00:00,88.86528530442664,2562.0432850800044,55.46125006724755,1.7360364484415074,174.67312574763992,11.407983904864876,936.1598626384108,0
2016-09-01 05:15:00,95.26847582045919,2560.899092449937,55.606139620662056,1.8908189090905,173.69936850637535,11.281535383404256,925.5484840986264,0
2016-09-01 05:30:00,115.94102942656343,2561.2296474194804,55.767774681895624,2.0938337456488183,174.62205954732536,10.757818961891722,915.8908752006814,0
2016-09-01 05:45:00,149.37924004871311,2563.851223001925,55.94532108573353,2.368494306048296,183.21914391144907,10.188769085608333,907.5377911106957,0
2016-09-01 06:00:00,186.8449196327926,2569.192373662697,56.13762567452713,2.756350284598664,227.22472590126182,9.755448159988404,900.8238429485589,0
2016-09-01 06:15:00,223.5447723545468,2577.275372586053,56.343082321371575,3.339843014671107,297.1924409937659,9.603543177099622,896.0588590057462,0
2016-09-01 06:30:00,255.95459194558725,2587.754729739634,56.55947083892674,4.307426662339282,330.47491727924705,9.971760966252594,893.5194864063753,0
2016-09-01 06:45:00,272.1814841472061,2599.7489274819136,56.78382619251927,6.125450703807525,346.3715175898735,10.831072436355441,893.4400199149864,0
2016-09-01 07:00:00,289.14924466957063,2611.8285504722826,57.0122742190391,9.773328577525591,355.9931361696765,11.538348425600654,896.0016850377683,0
2016-09-01 07:15:00,302.671766410233,2622.5841512756274,57.2398880803442,15.556551442881588,359.2034485698684,11.146135189898642,901.3203067191616,0
2016-09-01 07:30:00,308.4813696884961,2631.249752821975,57.460570236060036,21.466599501540763,364.58045123568354,9.95773153572757,909.4329132183916,0
2016-09-01 07:45:00,308.72254304567974,2637.7661304042213,57.66700778463882,26.620354677964563,374.2426406814359,9.43406213220452,920.2852502354153,0
2016-09-01 08:00:00,308.6072236338939,2642.48298223632,57.85069479282984,29.44850889447389,388.5821279873279,10.40419057829932,933.7222318793225,0
2016-09-01 08:15:00,309.85735621868434,2645.874173037765,58.0021332609129,30.681430102332797,405.8184543619751,12.567775360784166,949.4846259865033,0
2016-09-01 08:30:00,311.82823772184906,2648.3668164747564,58.11119517911077,30.951709356669447,422.15705523952624,14.99470790237057,967.2142751738962,0
2016-09-01 08:45:00,313.2996162701927,2650.2706917159217,58.167727018251526,29.723634819910814,433.63293672115356,16.204138185823293,986.468695178665,0
2016-09-01 09:00:00,313.51930540611846,2651.773280795854,58.16238548994539,27.542581264455876,438.6091594537685,15.416483606768697,1006.7434360796784,0
2016-09-01 09:15:00,312.0986067864717,2652.9670212014958,58.0876519425247,21.03316088536605,438.8310630729179,14.435635796608567,1027.498977591548,0
2016-09-01 09:30:00,307.1686214965322,2653.886366371799,57.93888184615146,20.02683278895304,437.61721762930165,13.837368019738273,1048.1882254667719,0
2016-09-01 09:45:00,296.9599734223731,2654.5412499625204,57.715229870875746,22.051756374343014,420.91685458103746,13.786449749738047,1068.2811054044575,0
2016-09-01 10:00:00,292.296382097181,2654.937288471008,57.42016984430304,22.08277321850111,293.30256658892256,14.246436697613657,1087.284674410042,0
2016-09-01 10:15:00,297.8231928263549,2655.078564336378,57.061456472502144,21.409593606512725,204.1296693336332,14.854704555502305,1104.7591617944167,0
2016-09-01 10:30:00,305.2532772242617,2654.961246604469,56.65042036672617,21.210750529544402,325.38972373637137,14.853538509363096,1120.3294761004965,0
2016-09-01 10:45:00,309.7985392709217,2654.579308019174,56.200749492315,20.775829884372577,392.4905762417386,13.982812915256186,1133.6934145224725,0
2016-09-01 11:00:00,311.54241454831197,2653.959188032184,55.72703296823432,20.12322548851447,417.90670235152527,13.001703648197669,1144.6271244023014,0
2016-09-01 11:15:00,311.60214483494934,2653.213836920008,55.24338142479895,19.623059871856093,425.83976466011575,12.428711106063716,1152.9865802381928,0
2016-09-01 11:30:00,310.45897668701116,2652.5781919284095,54.76236635382999,20.13528399563548,433.8415280249134,12.368854658642439,1158.7058318838458,0
2016-09-01 11:45:00,308.35188314530103,2652.378563170448,54.29443794746294,19.58077511231675,434.92652927315146,12.59580047951235,1161.7906499770615,0
2016-09-02 01:00:00,91.69943810582743,2625.616908952318,53.72454041966641,1.1191907946053554,190.72147952021052,6.512874272547898,905.4868446078472,1
2016-09-02 01:15:00,90.56812260555903,2621.0320028937267,55.20867504798756,1.005442755472492,185.68478480253856,6.3481136494127455,904.9320561766098,1
2016-09-02 01:30:00,86.90849828071514,2619.7688442574363,54.74270685012699,1.112197098445928,179.06817478752913,6.19141762558765,894.5944737910769,1
2016-09-02 01:45:00,85.06600316255542,2616.001608001495,54.57079544763443,1.086823466396817,176.5337444381381,6.2282568656935515,878.6586170595115,1
2016-09-02 02:00:00,84.64725804619215,2612.9318359307176,54.21761659456219,1.1025275533211554,173.12601728469062,6.253063556945468,858.8147160986282,1
2016-09-02 02:15:00,84.9739427555227,2610.646948407177,54.01740737325585,1.1307938521371526,159.3231336632099,6.269516165579522,837.2531573169568,1
2016-09-02 02:30:00,85.4299894618381,2608.5445174105294,53.968507428096835,1.157213233460764,118.32727996905615,6.322264080715641,815.319667189377,1
2016-09-02 02:45:00,85.59526228276134,2605.875905758507,54.04623790943428,1.1795818236629234,69.71287137939048,6.4208941782175355,793.9901490168546,1
2016-09-02 03:00:00,85.55551128400877,2602.315838617786,54.20187112802349,1.2032169471204197,73.77767594765128,6.56284204162345,774.1517353142377,1
2016-09-02 03:15:00,85.61661157895821,2598.3016609008546,54.39799724617555,1.2319664587807022,124.27237380812772,6.772796725019456,756.7384707902862,1
2016-09-02 03:30:00,85.85878130582343,2594.8656890116026,54.61375415871154,1.2657953240599866,166.0460346916582,7.134159660074162,742.757155702527,1
2016-09-02 03:45:00,86.07478594969773,2592.7386250635277,54.83783996369739,1.3124865087976945,174.05364497593092,7.7459389320480625,733.2285005940652,1
2016-09-02 04:00:00,86.02143865633266,2591.5211905836286,55.06355103513411,1.3846038774601919,171.04541332525363,8.616348122743386,729.1004231583336,1
2016-09-02 04:15:00,85.69240832671018,2590.155191366055,55.2857914688897,1.479932649425347,171.25272589395632,9.624154204231086,731.1885404152301,1
2016-09-02 04:30:00,85.26158222795841,2588.224763504967,55.49926280063659,1.5894540634879482,170.52892916512445,10.557613228134946,740.1411203517109,1
2016-09-02 04:45:00,85.07482518577727,2586.4350875822574,55.697574016961056,1.7167763512629497,168.5881817762518,11.20464253217018,756.3688000402129,1
2016-09-02 05:00:00,86.93248380502772,2586.062571299975,55.873123528162566,1.8726630623310658,166.92076871071686,11.46563796281941,779.9063235291651,1
2016-09-02 05:15:00,96.38240674555512,2588.1907920788462,56.01753618788835,2.067064349002294,166.2906990024251,11.35553782678282,810.2625103588383,1
2016-09-02 05:30:00,120.64481285166926,2593.3124424787284,56.12238740595838,2.3140095789930415,167.149750440415,10.955161576665313,846.3593096400139,1
2016-09-02 05:45:00,157.9311588666375,2601.376680624377,56.180029338769195,2.6441907002740344,174.71635511466854,10.475243057702356,886.622784206013,1
2016-09-02 06:00:00,199.49721883986265,2612.0583071279557,56.184326166854206,3.1282999010805734,212.46804013985562,10.09966649223441,929.216548798189,1
2016-09-02 06:15:00,234.51075998574916,2624.762815745228,56.13131440922186,3.947024081106607,289.4386749710808,10.014426933753372,972.3336896295234,1
2016-09-02 06:30:00,254.0052206108075,2638.2400957176974,56.01966546238483,5.560386495321148,325.797175675261,10.498663363609438,1014.4235710596379,1
2016-09-02 06:45:00,261.0437109661726,2650.714529131686,55.85092643964768,8.841887730241245,342.8371770939003,11.572244155180567,1054.2752178761202,1
2016-09-02 07:00:00,270.2984284799276,2660.8354489690964,55.62947710712824,14.369687492102837,351.28094102562255,12.59599163990685,1090.9798748468845,1
2016-09-02 07:15:00,278.2296868276423,2668.2282516225127,55.36218696689115,21.198709209200345,352.70783105945634,12.450959765159311,1123.8535839963372,1
2016-09-02 07:30:00,284.0408573123836,2673.2445885057123,55.057818741096426,28.01404760772506,358.33022407228697,11.23621575745384,1152.3808006651932,1
2016-09-02 07:45:00,287.7559462161658,2676.5357553573804,54.72625003046065,31.698567359388427,369.84521840436855,10.461967021314715,1176.1923070812722,1
2016-09-02 08:00:00,289.85255711851823,2678.7376905682304,54.37765988355045,33.33002083943389,386.0040396321817,11.044234484171366,1195.0642505865314,1
2016-09-02 08:15:00,291.3515018947174,2680.320117738816,54.02178394944934,34.51117547511539,403.7959649984117,12.990136300863169,1208.9206511165871,1
2016-09-02 08:30:00,293.0741109067176,2681.5677849018257,53.66736740573346,34.7296855131551,419.07742540207585,15.487399273041548,1217.830825023124,1
2016-09-02 08:45:00,295.1053350487198,2682.620618286699,53.32181087686993,32.94085932686511,428.6550024051315,16.979214069808798,1221.9972942137404,1
2016-09-02 09:00:00,296.93530289390446,2683.527456271864,52.991033267470286,26.801561477661288,432.04810557401856,16.199320962320286,1221.732806647847,1
2016-09-02 09:15:00,297.7635870859277,2684.2952230764395,52.67949568672303,19.21263170589968,432.1734949065932,15.041072065224627,1217.4276017067573,1
2016-09-02 09:30:00,296.27658836705604,2684.92344926184,52.390329045367146,20.60259774918127,432.57351413605704,14.32913710027827,1209.512691075774,1
2016-09-02 09:45:00,290.5733267945942,2685.4122773362074,52.12551428641734,23.092623282129374,414.05998203573665,14.229927298623675,1198.4244448895872,1
2016-09-02 10:00:00,283.4078408202379,2685.7438518676763,51.886089730246056,23.73353934760081,264.78079615869495,14.63462496293547,1184.5763911749227,1
2016-09-02 10:15:00,282.820958320117,2685.8637347461345,51.6723424700438,23.978105861558504,209.19171688052484,15.097103495485202,1168.3398429950676,1
2016-09-02 10:30:00,288.1606591261809,2685.7052153956242,51.48399498239309,24.232713419435072,338.21829494152985,14.878955512556946,1150.033937229855,1
2016-09-02 10:45:00,293.8979944659808,2685.274304306591,51.320348673863606,23.76384492360507,393.94806875297405,13.900931916298505,1129.9241575671795,1
2016-09-02 11:00:00,297.4151690629189,2684.756454868317,51.18040988302366,22.50168900815195,414.53193531228794,12.947041778217063,1108.2295134512153,1
2016-09-02 11:15:00,298.7323697818971,2684.5393059917646,51.06299833786772,20.875838417392615,424.4141424658429,12.482922640506805,1085.140710721682,1
2016-09-02 11:30:00,298.48896497178083,2685.05158084685,50.966828498887054,19.317092936209875,432.1213867006395,12.560399252347578,1060.8498978777486,1
2016-09-02 11:45:00,297.2501972286703,2686.504568710655,50.89057335755653,15.95358846547338,433.3306045298584,12.887192210633954,1035.5914727310596,1
2016-09-02 12:00:00,295.7534216322986,2688.770523608435,50.832905905351,11.512315093746366,431.9954902322405,12.9238575763709,1009.6897073421109,1
2016-09-02 12:15:00,295.04938266379156,2691.4826044350775,50.79253581787522,5.866717162660341,430.76167631553983,12.364743477090839,983.6047413774877,1
2016-09-02 12:30:00,295.9335050733837,2694.23317922563,50.76823497425857,3.7174636065170734,431.4842497772953,11.712954016484932,957.965059122015,1
2016-09-02 12:45:00,298.11215041284845,2696.7217066921776,50.75883905211721,3.4736397596326407,433.2846453457752,11.520269178914715,933.5718518061431,1
2016-09-03 02:00:00,85.24596205743032,2627.508411133655,6.283044618189823,1.2279236000178422,32.00828956539044,8.308501985241069,518.8672504256372,2
2016-09-03 02:15:00,83.22327970967702,2626.569617793432,6.142075481788289,1.2553279158667419,28.32851202378555,7.551809213222565,522.1864835050139,2
2016-09-03 02:30:00,81.43304729496863,2626.4667269151582,6.263244757815901,1.2399206313597553,29.61625666580872,8.0929711526765,519.2261291384235,2
2016-09-03 02:45:00,81.17482148583964,2625.2130241132077,5.511385970895898,1.1514080690305102,28.42463011049756,8.221734803062471,512.3506202923672,2
2016-09-03 03:00:00,81.62144419558395,2623.25209531839,5.055351197427857,1.0993043716128978,26.95696318678577,7.925440709000041,502.825959332577,2
2016-09-03 03:15:00,82.0553631918888,2620.855418540554,5.010858132743554,1.1214554829836345,26.621635470917795,7.581188265663625,491.8186222972293,2
2016-09-03 03:30:00,82.37509407115036,2618.235628501296,5.083626686771247,1.174571217151727,26.963080512667204,7.306871301807517,480.61925698433265,2
2016-09-03 03:45:00,82.67543725702554,2615.503055842167,5.158334714797224,1.2310899331561842,27.64055058204309,7.066568073465714,470.0407161215604,2
2016-09-03 04:00:00,82.96938707077759,2612.7119165282343,5.23294704509302,1.2845804712677928,28.49044683170365,6.833007777968776,460.3965720451519,2
2016-09-03 04:15:00,83.17875443953379,2609.895771226857,5.316003105114898,1.3372414168765578,29.3978713014408,6.605239361239214,451.70568237506495,2
