epoch,train_loss,val_loss
0,0.17090105643192083,0.43595634445804976
1,0.06812508762913182,0.2134675880059086
2,0.05981155301622571,0.23366815151710962
3,0.05647369900863644,0.2513086709226
4,0.05379695762345131,0.22478671216502272
5,0.05115073876362954,0.14528014113291585
6,0.04953880187335378,0.13303261417253265
7,0.05150018843115433,0.1526499383472677
8,0.0484391049884841,0.24446276276661405
9,0.050500127671828085,0.16606065140202128
10,0.047945184672766546,0.18138983021008556
11,0.0464043351326217,0.14143438925003182
12,0.046102454555584184,0.13517167742267766
13,0.045557390888558424,0.14463991233115567
14,0.04498615873819019,0.12815515282082146
15,0.04457640931908543,0.1885723716483034
16,0.04736174608693055,0.1622423054650426
17,0.04450915373055964,0.14376064801010593
18,0.04606628118756604,0.14230853091796924
19,0.04368156129626412,0.12403196356548317
20,0.04341628781605697,0.13109126030628024
21,0.04303795873379031,0.12911984842784446
22,0.042904577062775694,0.1350970329909489
23,0.04185251318618444,0.1499574139136179
24,0.04273030412191829,0.13627501211675078
25,0.04324788061679954,0.12030987926577562
26,0.043088510282487676,0.13140627825269838
27,0.04293678798303251,0.1210684384148615
28,0.04423513615624935,0.12477905367627556
29,0.04314255393834897,0.10881053003856166
30,0.042370731556402134,0.10204937819347919
31,0.04156287005225643,0.12482254019805364
32,0.04211440124946212,0.10073962030000985
33,0.04190136429300643,0.1701029099362052
34,0.042204900599165776,0.1673501596032154
35,0.041909145463050516,0.16951591273470554
36,0.04181523438200026,0.1736577754878075
37,0.0417928230277108,0.18764067770876358
38,0.04208715050192388,0.13118138029556542
39,0.04146830090638069,0.15959937209706931
40,0.04099603448678849,0.16434878297583308
