epoch,train_loss,val_loss
0,0.3151733685839683,0.4219817674365537
1,0.2555311108206181,0.2844791961127314
2,0.23417282860118446,0.24073643327273173
3,0.22295206009760393,0.24819289475422482
4,0.21848506963950523,0.23303444192841136
5,0.21244966394618048,0.20297713331107436
6,0.20918753756381941,0.23013812979233675
7,0.20528174170576935,0.19568094526385438
8,0.20254823145397166,0.20434345036488155
9,0.2108374960350652,0.21712431672575144
10,0.2004081922325682,0.20591928409091356
11,0.19455777777107894,0.2067750952495583
12,0.19787061782487742,0.20692338561960336
13,0.18763324095213668,0.19842256663431382
14,0.18513192727844766,0.20307366808169874
15,0.18244768050334131,0.2054993021847873
16,0.17888547128713722,0.2096360799695911
17,0.1759986531332875,0.20433661233762215
18,0.17277735854822693,0.20517448662170049
19,0.17203525073350745,0.21113161209585338
20,0.16610248360439395,0.2046028582314993
21,0.16502202246734438,0.20692769014115991
22,0.1627972852306586,0.21438663100245697
23,0.15970346284039477,0.20590800637828893
24,0.1560356527144182,0.20278066925961397
25,0.15165726781303196,0.2088670456944496
26,0.14738608846728435,0.21550038652857403
27,0.14631212090145104,0.23005985321264855
28,0.14574655352039306,0.2440835693506179
29,0.13993959930167177,0.25640438169151725
30,0.13688203127489793,0.27486407282974634
31,0.132748506287908,0.2833413734925645
32,0.13068153973822927,0.31334058380582264
33,0.129150410593385,0.35670336484706594
34,0.12748986804533913,0.4079831689103413
35,0.12456782224442345,0.4160410711647933
36,0.12485095922353202,0.4900538824914676
37,0.1206924311335096,0.529248521985984
38,0.1305070008814483,0.5448728944853093
39,0.12984756657003776,0.573361338781459
40,0.1289300781704583,0.5980119044004485
