epoch,train_loss,val_loss
0,0.15079862415896805,0.6109386837174152
1,0.0652961115852503,0.33920836048521874
2,0.05830280494721816,0.2542320759324678
3,0.05278013539027403,0.15342388995441383
4,0.04829156541542786,0.18791720716860788
5,0.047122957045461406,0.1886103145328575
6,0.04586608921063137,0.1774973255983586
7,0.04398479620775012,0.14695358600082067
8,0.04283754403060452,0.15676338308779844
9,0.045023999334630055,0.2266262613847081
10,0.04329809854255322,0.19157279994948928
11,0.042164416777869806,0.13610980362021205
12,0.040675984077992285,0.19653014442401714
13,0.0394269292659513,0.24211780272167305
14,0.04381306434578118,0.17068618254029544
15,0.03976087050376304,0.13166373361158987
16,0.03930892682436741,0.14460720647254893
17,0.0379672294114044,0.1443750989302222
18,0.03730555165246952,0.1767794268591137
19,0.036539961329915306,0.14308547858020354
20,0.036636817791962366,0.14759790069134585
21,0.036868710618685276,0.17322373708774302
22,0.03574751505093672,0.14866062195265087
23,0.03594009328547221,0.1333454195506357
24,0.03748792085843078,0.2470653633233802
25,0.03675269892361636,0.12786204815098404
26,0.03871918810211649,0.12368538455422846
27,0.03623667555371888,0.1421800141258367
28,0.0365105928713974,0.16884695312560158
29,0.03633819796986901,0.1588312837306455
30,0.03607739855153823,0.1309186520274071
31,0.036243082950009296,0.2204880794111107
32,0.03589219707883735,0.18244075868278742
33,0.03553717940078018,0.19030830877802699
34,0.03434374300910195,0.20267187964983602
35,0.0348083588273603,0.22375016184620714
36,0.03463401457219734,0.296519694897124
37,0.03471903243450491,0.30242626582833
38,0.03638004775469502,0.2802235046038177
39,0.035990226138088215,0.24534775073019166
40,0.03541077670771118,0.280429208662065
