epoch,train_loss,val_loss
0,0.13398780351016612,0.533258470687373
1,0.044471405914680844,0.3957296351870072
2,0.03706300104578124,0.258414381662191
3,0.032035904496562885,0.20104250994607292
4,0.030745929747873026,0.14452413794552457
5,0.02852481854963324,0.12528966475791972
6,0.02750992926033529,0.1466576491257754
7,0.02661925055910028,0.12901203222572805
8,0.025741384990526604,0.12803038604364828
9,0.02532626754220794,0.13015185896596262
10,0.025225085350759527,0.28211111431491787
11,0.029496456863302174,0.22977967964934892
12,0.02513489799504293,0.12776850270556991
13,0.023951407385833973,0.13166816624780667
14,0.023236815294718997,0.1099812128035159
15,0.02293568541778919,0.12465016201202725
16,0.02262499833184024,0.12194510632001891
17,0.02262176392490373,0.40018001737651127
18,0.02454282231828108,0.11521982861490085
19,0.022164414220102756,0.11713048465678404
20,0.021459539829290167,0.11548009358089546
21,0.020909206827176126,0.10876466072774653
22,0.022074653967922808,0.13029941260043917
23,0.02080189755415534,0.09683751165545706
24,0.021273697714807728,0.10485423924080257
25,0.02143971303788324,0.13949052283490365
26,0.02303977658570766,0.252449992523693
27,0.021879351414349876,0.1455521394771518
28,0.021308327678573245,0.1274166245151449
29,0.021719480517259783,0.22887505367622676
30,0.021511445080031114,0.09835468102383482
31,0.021038559378943954,0.11630238012011562
32,0.02102237139483421,0.10055347279432184
33,0.02080613322941035,0.18067215851497959
34,0.02059706732153649,0.1746402944418344
35,0.020565843064531426,0.1607483514865938
36,0.020128585266189162,0.1609924812682994
37,0.020099784778407362,0.16598480537450358
38,0.019919863293892635,0.14855202963041914
39,0.020084485930053745,0.1374365128299576
40,0.01955829181012401,0.17463161145765596
